id;magnitude;type;title;date;url;detailUrl;felt;cdi;mmi;status;tsunami;sig;net;nst;dmin;rms;gap;magType;depth;latitude;longitude;place;distanceKM;location;continent;country;subnational;city;locality;timezone
tx2024diox;3.7;earthquake;M 3.7 - 40 km W of Mentone, Texas;2024-02-17T09:12:04;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024diox;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024diox&format=geojson;1;2;4;reviewed;0;211;tx;36;0;0.1;33;ml;6.8561;31.639;-104.011;40 km W of Mentone, Texas;40;Mentone, Texas;North America;United States of America (the);Texas;Pecos;Pecos;-360
tx2024dijs;3.7;earthquake;M 3.7 - 8 km ESE of Falls City, Texas;2024-02-17T06:34:18;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024dijs;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024dijs&format=geojson;7;3;5;reviewed;0;213;tx;13;0;0.3;74;ml;8.3252;28.963;-97.936;8 km ESE of Falls City, Texas;8;Falls City, Texas;North America;United States of America (the);Texas;Falls City;Falls City;-360
us7000lztu;4.7;earthquake;M 4.7 - 5 km SSE of Falls City, Texas;2024-02-17T06:32:54;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lztu;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us7000lztu.geojson;304;5;6;reviewed;0;504;us;41;0.188;1.4;59;mwr;2.841;28.9405;-97.9993;5 km SSE of Falls City, Texas;5;Falls City, Texas;North America;United States of America (the);Texas;Falls City;Falls City;-360
tx2024dijp;4.7;earthquake;M 4.7 - 3 km SSE of Falls City, Texas;2024-02-17T06:32:54;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024dijp;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024dijp&format=geojson;434;5;6;reviewed;0;570;tx;28;0;0.3;69;ml;2.1973;28.954;-98.001;3 km SSE of Falls City, Texas;3;Falls City, Texas;North America;United States of America (the);Texas;Falls City;Falls City;-360
us7000lzts;4.3;earthquake;M 4.3 - 0 km NW of Falls City, Texas;2024-02-17T06:20:22;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lzts;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us7000lzts.geojson;52;5;6;reviewed;0;310;us;38;0.228;1.13;62;mwr;3;28.9866;-98.0212;0 km NW of Falls City, Texas;0;Falls City, Texas;North America;United States of America (the);Texas;Falls City;Falls City;-360
tx2024dijf;4.4;earthquake;M 4.4 - 3 km SSE of Falls City, Texas;2024-02-17T06:20:21;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024dijf;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024dijf&format=geojson;68;5;6;reviewed;0;333;tx;25;0;0.2;68;ml;8.4473;28.954;-98.005;3 km SSE of Falls City, Texas;3;Falls City, Texas;North America;United States of America (the);Texas;Falls City;Falls City;-360
us7000lzt6;3.9;earthquake;M 3.9 - 5 km E of Falls City, Texas;2024-02-17T03:49:06;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lzt6;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us7000lzt6.geojson;21;5;4;reviewed;0;244;us;29;0.179;0.89;71;mb_lg;10.756;28.9777;-97.9583;5 km E of Falls City, Texas;5;Falls City, Texas;North America;United States of America (the);Texas;Falls City;Falls City;-360
tx2024dief;3.9;earthquake;M 3.9 - 3 km SSE of Falls City, Texas;2024-02-17T03:49:04;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024dief;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024dief&format=geojson;41;4;5;reviewed;0;251;tx;23;0;0.2;70;ml;7.9346;28.955;-98.01;3 km SSE of Falls City, Texas;3;Falls City, Texas;North America;United States of America (the);Texas;Falls City;Falls City;-360
tx2024dccm;3.9;earthquake;M 3.9 - 55 km S of Whites City, New Mexico;2024-02-13T20:08:28;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024dccm;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024dccm&format=geojson;3;2;4;reviewed;0;235;tx;66;0;0.2;69;ml;6.1316;31.68;-104.416;55 km S of Whites City, New Mexico;55;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Culberson County;-360
tx2024dade;3.5;earthquake;M 3.5 - 57 km S of Whites City, New Mexico;2024-02-12T18:12:26;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024dade;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024dade&format=geojson;1;3;4;reviewed;0;189;tx;27;0;0.2;61;ml;6.0999;31.655;-104.398;57 km S of Whites City, New Mexico;57;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Culberson County;-360
us7000lyk8;3.8;earthquake;M 3.8 - 6 km ESE of Falls City, Texas;2024-02-12T08:07:10;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lyk8;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us7000lyk8.geojson;10;4;4;reviewed;0;226;us;25;0.163;0.83;64;mb;11.915;28.9496;-97.9596;6 km ESE of Falls City, Texas;6;Falls City, Texas;North America;United States of America (the);Texas;Falls City;Falls City;-360
tx2024czjf;3.7;earthquake;M 3.7 - 3 km SSE of Falls City, Texas;2024-02-12T08:07:10;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024czjf;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024czjf&format=geojson;13;4;5;reviewed;0;216;tx;15;0.1;0.2;68;ml;5.3556;28.957;-98.008;3 km SSE of Falls City, Texas;3;Falls City, Texas;North America;United States of America (the);Texas;Falls City;Falls City;-360
us7000lxp2;4;earthquake;M 4.0 - 171 km E of Cape Canaveral, Florida;2024-02-08T03:48:06;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lxp2;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lxp2&format=geojson;248;5;3;reviewed;0;380;us;56;2.011;0.73;121;mb;7.991;28.5574;-78.9438;171 km E of Cape Canaveral, Florida;171;Cape Canaveral, Florida;North America;;;;Etc/GMT+5;-300
ok2024cish;5.06;earthquake;M 5.1 - 8 km NW of Prague, Oklahoma;2024-02-03T05:24:28;https://earthquake.usgs.gov/earthquakes/eventpage/ok2024cish;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024cish&format=geojson;26434;7;7;reviewed;0;1084;ok;64;0;0.25;98;mww;3;35.5343;-96.7638;8 km NW of Prague, Oklahoma;8;Prague, Oklahoma;North America;United States of America (the);Oklahoma;Prague;Prague;-360
us7000n9fh;5.4;earthquake;M 5.4 - 52 km W of Sines, Portugal;2024-08-26T04:11:38;https://earthquake.usgs.gov/earthquakes/eventpage/us7000n9fh;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n9fh&format=geojson;2869;7;4;reviewed;0;1099;us;94;1.009;0.48;28;mb;17.533;37.9845;-9.538;52 km W of Sines, Portugal;52;Sines, Portugal;;;;;Etc/GMT+1;-60
us6000mirj;5.4;earthquake;M 5.4 - 22 km ENE of Bileća, Bosnia and Herzegovina;2024-03-14T03:06:47;https://earthquake.usgs.gov/earthquakes/eventpage/us6000mirj;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000mirj&format=geojson;248;9;6;reviewed;0;664;us;196;0.673;0.88;29;mww;16.067;42.9936;18.6796;22 km ENE of Bileća, Bosnia and Herzegovina;22;Bileća, Bosnia and Herzegovina;Europe;Montenegro;Opstina Niksic;Niksic;Opstina Niksic;60
us6000npu5;5.7;earthquake;M 5.7 - 61 km WSW of Challapata, Bolivia;2024-09-05T10:38:26;https://earthquake.usgs.gov/earthquakes/eventpage/us6000npu5;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000npu5&format=geojson;5;3;3;reviewed;0;501;us;74;2.015;1.17;37;mww;222.966;-19.1251;-67.3038;61 km WSW of Challapata, Bolivia;61;Challapata, Bolivia;South America;Bolivia (Plurinational State of);Departamento de Oruro;Pampa Aullagas;Pampa Aullagas;-240
us7000n8ey;5.5;earthquake;M 5.5 - 43 km WSW of La Quiaca, Argentina;2024-08-21T06:55:16;https://earthquake.usgs.gov/earthquakes/eventpage/us7000n8ey;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n8ey&format=geojson;2;4;3;reviewed;0;466;us;47;2.152;1.24;42;mww;267.235;-22.2935;-65.9607;43 km WSW of La Quiaca, Argentina;43;La Quiaca, Argentina;South America;Argentina;Jujuy Province;Pumahuasi;Pumahuasi;-180
us7000n05d;7.4;earthquake;M 7.4 - 41 km ESE of San Pedro de Atacama, Chile;2024-07-19T01:50:48;https://earthquake.usgs.gov/earthquakes/eventpage/us7000n05d;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n05d&format=geojson;211;7;7;reviewed;1;994;us;119;0.336;1.06;19;mww;127.291;-23.1243;-67.8715;41 km ESE of San Pedro de Atacama, Chile;41;San Pedro de Atacama, Chile;South America;Chile;Region de Antofagasta;San Pedro de Atacama;San Pedro de Atacama;-240
us7000myxn;5.6;earthquake;M 5.6 - 67 km E of Tarata, Peru;2024-07-12T18:19:05;https://earthquake.usgs.gov/earthquakes/eventpage/us7000myxn;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000myxn&format=geojson;4;3;4;reviewed;0;484;us;301;0.225;0.78;31;mww;176;-17.4037;-69.4991;67 km E of Tarata, Peru;67;Tarata, Peru;South America;Peru;Tacna;Tarata;Tarata;-300
us7000mytc;5.8;earthquake;M 5.8 - 24 km SW of Acarí, Peru;2024-07-12T09:30:31;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mytc;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mytc&format=geojson;3;5;6;reviewed;0;519;us;222;4.06;0.45;120;mww;23;-15.5726;-74.7689;24 km SW of Acarí, Peru;24;Acarí, Peru;South America;Peru;Arequipa;Bella Union;Bella Union;-300
us7000mxvv;5.4;earthquake;M 5.4 - 59 km WSW of Atiquipa, Peru;2024-07-08T19:33:26;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mxvv;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mxvv&format=geojson;2;4;4;reviewed;0;449;us;94;4.376;0.59;101;mww;13.49;-15.9895;-74.7421;59 km WSW of Atiquipa, Peru;59;Atiquipa, Peru;South America;Peru;;;Grau Sea;-300
us6000n94d;5.4;earthquake;M 5.4 - 30 km SW of Atiquipa, Peru;2024-06-29T07:22:47;https://earthquake.usgs.gov/earthquakes/eventpage/us6000n94d;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000n94d&format=geojson;6;6;5;reviewed;0;452;us;62;4.554;0.87;132;mww;21.807;-16.1686;-74.3463;30 km SW of Atiquipa, Peru;30;Atiquipa, Peru;South America;Peru;;;Grau Sea;-300
us6000n948;6.1;earthquake;M 6.1 - 34 km SW of Atiquipa, Peru;2024-06-29T07:05:32;https://earthquake.usgs.gov/earthquakes/eventpage/us6000n948;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000n948&format=geojson;11;7;6;reviewed;0;580;us;138;4.606;0.71;89;mww;18;-16.1219;-74.5791;34 km SW of Atiquipa, Peru;34;Atiquipa, Peru;South America;Peru;;;Grau Sea;-300
us6000n8tq;7.2;earthquake;M 7.2 - 10 km WSW of Atiquipa, Peru;2024-06-28T05:36:36;https://earthquake.usgs.gov/earthquakes/eventpage/us6000n8tq;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000n8tq&format=geojson;120;8;8;reviewed;1;897;us;105;4.675;0.93;46;mww;24;-15.8106;-74.4447;10 km WSW of Atiquipa, Peru;10;Atiquipa, Peru;South America;Peru;;;Grau Sea;-300
us7000mt41;5.5;earthquake;M 5.5 - 53 km SSW of Alianza Cristiana, Peru;2024-06-18T02:22:10;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mt41;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mt41&format=geojson;9;4;4;reviewed;0;469;us;154;2.741;0.54;33;mww;106.228;-3.8887;-76.6968;53 km SSW of Alianza Cristiana, Peru;53;Alianza Cristiana, Peru;South America;Peru;Loreto;Andoas;Andoas;-300
us7000mstj;6;earthquake;M 6.0 - 10 km SW of Atiquipa, Peru;2024-06-16T14:47:33;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mstj;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mstj&format=geojson;18;7;6;reviewed;0;567;us;115;4.499;0.93;65;mww;27;-15.9192;-74.5392;10 km SW of Atiquipa, Peru;10;Atiquipa, Peru;South America;Peru;;;Grau Sea;-300
us7000lui3;6.5;earthquake;M 6.5 - 70 km W of Tarauacá, Brazil;2024-01-28T09:38:56;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lui3;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lui3&format=geojson;5;3;2;reviewed;0;652;us;237;6.526;0.86;40;mww;621.081;-8.2154;-71.3672;70 km W of Tarauacá, Brazil;70;Tarauacá, Brazil;South America;Brazil;Acre;Tarauaca;Tarauaca;-300
us7000ltf3;5.3;earthquake;M 5.3 - 41 km NE of Calama, Chile;2024-01-24T08:05:10;https://earthquake.usgs.gov/earthquakes/eventpage/us7000ltf3;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ltf3&format=geojson;1;2;4;reviewed;0;432;us;99;0.875;1.3;38;mww;113.11;-22.1579;-68.682;41 km NE of Calama, Chile;41;Calama, Chile;South America;Chile;Region de Antofagasta;Calama;Calama;-180
us6000m56d;5.3;earthquake;M 5.3 - 100 km W of El Aguilar, Argentina;2024-01-21T02:36:01;https://earthquake.usgs.gov/earthquakes/eventpage/us6000m56d;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m56d&format=geojson;1;2;3;reviewed;0;432;us;108;1.46;0.99;33;mww;202.477;-23.3523;-66.6742;100 km W of El Aguilar, Argentina;100;El Aguilar, Argentina;South America;Argentina;Jujuy Province;Susques;Susques;-180
us6000m52p;6.6;earthquake;M 6.6 - 123 km NW of Tarauacá, Brazil;2024-01-20T21:31:05;https://earthquake.usgs.gov/earthquakes/eventpage/us6000m52p;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m52p&format=geojson;4;4;3;reviewed;0;672;us;185;7.065;0.69;36;mww;607;-7.3193;-71.5055;123 km NW of Tarauacá, Brazil;123;Tarauacá, Brazil;South America;Brazil;Amazonas;Ipixuna;Ipixuna;-300
us6000m2sb;5.4;earthquake;M 5.4 - 128 km SE of Ollagüe, Chile;2024-01-09T16:47:25;https://earthquake.usgs.gov/earthquakes/eventpage/us6000m2sb;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m2sb&format=geojson;0;0;3;reviewed;0;449;us;221;1.379;0.69;32;mww;175.245;-21.9201;-67.253;128 km SE of Ollagüe, Chile;128;Ollagüe, Chile;South America;Bolivia (Plurinational State of);Departamento de Potosi;Colcha K;"Colcha ""K"" Municipality";-240
us7000lkpg;5.6;earthquake;M 5.6 - 21 km N of Tocopilla, Chile;2023-12-21T16:21:52;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lkpg;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lkpg&format=geojson;21;6;6;reviewed;0;494;us;271;0.404;0.86;51;mww;61.708;-21.9025;-70.2778;21 km N of Tocopilla, Chile;21;Tocopilla, Chile;South America;Chile;;;America/Santiago;-180
us7000lkb1;6.2;earthquake;M 6.2 - 11 km E of Iray, Peru;2023-12-20T12:11:21;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lkb1;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lkb1&format=geojson;31;6;5;reviewed;0;609;us;184;3.253;0.79;70;mww;93;-15.9595;-72.6028;11 km E of Iray, Peru;11;Iray, Peru;South America;Peru;Arequipa;Iray;Iray;-300
usd001097k;5.5;earthquake;M 5.5 - 49 km WNW of San Antonio de los Cobres, Argentina;2023-12-11T18:35:59;https://earthquake.usgs.gov/earthquakes/eventpage/usd001097k;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usd001097k&format=geojson;1;1;3;reviewed;0;465;us;466;2.773;0.63;51;mww;191.769;-24.1126;-66.8382;49 km WNW of San Antonio de los Cobres, Argentina;49;San Antonio de los Cobres, Argentina;South America;Argentina;Salta Province;San Antonio de los Cobres;San Antonio de los Cobres;-180
us7000lhwv;5.7;earthquake;M 5.7 - 53 km SSW of Paracas, Peru;2023-12-10T11:52:50;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lhwv;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lhwv&format=geojson;4;5;5;reviewed;0;502;us;88;2.355;0.6;131;mww;14;-14.3528;-76.474;53 km SSW of Paracas, Peru;53;Paracas, Peru;South America;Peru;;;Paracas National Reservation;-300
us7000lfbb;5.8;earthquake;M 5.8 - 28 km ENE of Camiña, Chile;2023-12-02T07:55:41;https://earthquake.usgs.gov/earthquakes/eventpage/us7000lfbb;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lfbb&format=geojson;25;5;4;reviewed;0;529;us;158;0.45;0.99;68;mww;112;-19.1959;-69.0592;28 km ENE of Camiña, Chile;28;Camiña, Chile;South America;Chile;Region de Tarapaca;Colchane;Volcan Isluga National Park;-180
us6000legn;6;earthquake;M 6.0 - 61 km WSW of Abra Pampa, Argentina;2023-10-10T10:01:31;https://earthquake.usgs.gov/earthquakes/eventpage/us6000legn;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000legn&format=geojson;5;4;4;reviewed;0;556;us;123;1.774;0.81;35;mww;253;-22.8844;-66.2242;61 km WSW of Abra Pampa, Argentina;61;Abra Pampa, Argentina;South America;Argentina;Jujuy Province;Abra Pampa;Abra Pampa;-180
us6000leee;5.6;earthquake;M 5.6 - 60 km SE of Embarcación, Argentina;2023-10-10T00:13:17;https://earthquake.usgs.gov/earthquakes/eventpage/us6000leee;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000leee&format=geojson;1;5;1;reviewed;0;483;us;256;4.179;0.77;35;mww;571.448;-23.6067;-63.6564;60 km SE of Embarcación, Argentina;60;Embarcación, Argentina;South America;Argentina;Salta Province;Pichanal;Pichanal;-180
us7000kw0l;5.7;earthquake;M 5.7 - 122 km W of Copiapó, Chile;2023-09-15T18:07:39;https://earthquake.usgs.gov/earthquakes/eventpage/us7000kw0l;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kw0l&format=geojson;0;0;4;reviewed;0;500;us;131;1.08;0.77;50;mww;8;-27.3252;-71.5543;122 km W of Copiapó, Chile;122;Copiapó, Chile;;;;;Etc/GMT+5;-300
us7000kv7t;5.3;earthquake;M 5.3 - Tarapaca, Chile;2023-09-12T04:58:37;https://earthquake.usgs.gov/earthquakes/eventpage/us7000kv7t;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kv7t&format=geojson;16;5;4;reviewed;0;440;us;97;0.985;0.55;37;mww;110.914;-20.6514;-68.5222;Tarapaca, Chile;0;Tarapaca, Chile;South America;Chile;Region de Tarapaca;Pica;Pica;-180
us7000kv1x;5.5;earthquake;M 5.5 - 86 km WNW of Copiapó, Chile;2023-09-11T13:37:08;https://earthquake.usgs.gov/earthquakes/eventpage/us7000kv1x;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kv1x&format=geojson;1;4;5;reviewed;0;466;us;106;0.755;0.81;107;mww;21.043;-27.1542;-71.2479;86 km WNW of Copiapó, Chile;86;Copiapó, Chile;;;;;Etc/GMT+5;-300
us7000kqbl;6.2;earthquake;M 6.2 - 17 km NNW of El Hoyo, Argentina;2023-08-23T14:22:43;https://earthquake.usgs.gov/earthquakes/eventpage/us7000kqbl;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kqbl&format=geojson;2;1;2;reviewed;0;592;us;201;4.581;0.64;34;mww;554;-26.9212;-63.3389;17 km NNW of El Hoyo, Argentina;17;El Hoyo, Argentina;South America;Argentina;Santiago del Estero Province;La Canada;Figueroa Department;-180
us7000kpt4;5.4;earthquake;M 5.4 - 6 km N of Machala, Ecuador;2023-08-21T05:24:12;https://earthquake.usgs.gov/earthquakes/eventpage/us7000kpt4;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kpt4&format=geojson;37;7;4;reviewed;0;476;us;310;2.017;0.78;138;mww;40.35;-3.2512;-79.8994;6 km N of Machala, Ecuador;6;Machala, Ecuador;South America;Ecuador;Provincia de El Oro;Machala;Machala Canton;-300
us7000kp73;5.4;earthquake;M 5.4 - 78 km S of San Juan, Peru;2023-08-18T10:27:55;https://earthquake.usgs.gov/earthquakes/eventpage/us7000kp73;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kp73&format=geojson;1;6;4;reviewed;0;449;us;94;4.413;0.67;101;mww;23.218;-16.1071;-75.0833;78 km S of San Juan, Peru;78;San Juan, Peru;;Peru;;;Grau Sea;-300
us6000kqca;5.8;earthquake;M 5.8 - 108 km SSE of San Pedro de Atacama, Chile;2023-07-06T00:31:56;https://earthquake.usgs.gov/earthquakes/eventpage/us6000kqca;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kqca&format=geojson;6;3;4;reviewed;0;519;us;270;0.933;0.96;32;mww;135;-23.9264;-67.9077;108 km SSE of San Pedro de Atacama, Chile;108;San Pedro de Atacama, Chile;South America;Chile;Region de Antofagasta;San Pedro de Atacama;San Pedro de Atacama;-240
us7000ne8y;5.5;earthquake;M 5.5 - 40 km E of Nichinan, Japan;2024-09-16T14:13:47;https://earthquake.usgs.gov/earthquakes/eventpage/us7000ne8y;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ne8y&format=geojson;5;5;5;reviewed;0;468;us;101;1.154;1.27;57;mww;15.711;31.6412;131.796;40 km E of Nichinan, Japan;40;Nichinan, Japan;;;;;Etc/GMT-9;540
us7000ndp6;5.7;earthquake;M 5.7 - 57 km SSE of Koshima, Japan;2024-09-13T23:03:41;https://earthquake.usgs.gov/earthquakes/eventpage/us7000ndp6;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ndp6&format=geojson;5;3;4;reviewed;0;502;us;166;1.739;0.75;39;mww;28.953;29.7999;130.855;57 km SSE of Koshima, Japan;57;Koshima, Japan;;;;;Etc/GMT-9;540
us7000n7b8;6.1;earthquake;M 6.1 - 30 km SSE of Hualien City, Taiwan;2024-08-15T23:35:53;https://earthquake.usgs.gov/earthquakes/eventpage/us7000n7b8;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n7b8&format=geojson;60;5;6;reviewed;0;601;us;144;0.451;0.6;17;mww;14;23.784;121.759;30 km SSE of Hualien City, Taiwan;30;Hualien City, Taiwan;Asia;Taiwan (Province of China);;;Taiwan;480
us7000n74c;5.4;earthquake;M 5.4 - 45 km SSE of Yilan, Taiwan;2024-08-15T09:06:45;https://earthquake.usgs.gov/earthquakes/eventpage/us7000n74c;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n74c&format=geojson;54;5;5;reviewed;0;476;us;106;0.358;0.77;34;mww;11.732;24.3858;121.917;45 km SSE of Yilan, Taiwan;45;Yilan, Taiwan;Asia;Taiwan (Province of China);;;Taiwan;480
